Name,ID,Has Block,Mod,Class
IC2:itemSolarHelmet,4602,false,IC2,ic2.core.item.armor.ItemArmorSolarHelmet
IC2:itemStaticBoots,4603,false,IC2,ic2.core.item.armor.ItemArmorStaticBoots
IC2:itemNightvisionGoggles,4604,false,IC2,ic2.core.item.armor.ItemArmorNightvisionGoggles
IC2:itemBatREDischarged,4605,false,IC2,ic2.core.item.ItemBatteryDischarged
IC2:itemBatRE,4606,false,IC2,ic2.core.item.ItemBattery
IC2:itemAdvBat,4607,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatCrystal,4608,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatLamaCrystal,4609,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatSU,4610,false,IC2,ic2.core.item.ItemBatterySU
IC2:itemCable,4611,false,IC2,ic2.core.item.block.ItemCable
IC2:itemCellEmpty,4612,false,IC2,ic2.core.item.resources.ItemCell
IC2:itemTinCan,4613,false,IC2,ic2.core.item.ItemIC2
IC2:itemTinCanFilled,4614,false,IC2,ic2.core.item.ItemTinCan
IC2:reactorMOXSimple,4615,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXDual,4616,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXQuad,4617,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorUraniumSimple,4618,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumDual,4619,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumQuad,4620,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorMOXSimpledepleted,4621,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXDualdepleted,4622,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXQuaddepleted,4623,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumSimpledepleted,4624,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumDualdepleted,4625,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumQuaddepleted,4626,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorCoolantSimple,4627,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantTriple,4628,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantSix,4629,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorPlating,4630,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingHeat,4631,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingExplosive,4632,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorHeatSwitch,4633,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchCore,4634,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchSpread,4635,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchDiamond,4636,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorVent,4637,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentCore,4638,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentGold,4639,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentSpread,4640,false,IC2,ic2.core.item.reactor.ItemReactorVentSpread
IC2:reactorVentDiamond,4641,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorReflector,4642,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorReflectorThick,4643,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorCondensator,4644,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:reactorCondensatorLap,4645,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:itemTFBP,4646,false,IC2,ic2.core.item.ItemIC2
IC2:itemTFBPCultivation,4647,false,IC2,ic2.core.item.tfbp.ItemTFBPCultivation
IC2:itemTFBPIrrigation,4648,false,IC2,ic2.core.item.tfbp.ItemTFBPIrrigation
IC2:itemTFBPChilling,4649,false,IC2,ic2.core.item.tfbp.ItemTFBPChilling
IC2:itemTFBPDesertification,4650,false,IC2,ic2.core.item.tfbp.ItemTFBPDesertification
IC2:itemTFBPFlatification,4651,false,IC2,ic2.core.item.tfbp.ItemTFBPFlatification
IC2:itemTFBPMushroom,4652,false,IC2,ic2.core.item.tfbp.ItemTFBPMushroom
IC2:itemPartCoalBall,4653,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalBlock,4654,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalChunk,4655,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIndustrialDiamond,4656,false,IC2,ic2.core.item.ItemIC2
IC2:itemSlag,4657,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrap,4658,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrapbox,4659,false,IC2,ic2.core.item.ItemScrapbox
IC2:itemFuelPlantBall,4660,false,IC2,ic2.core.item.ItemIC2
IC2:itemBiochaff,4661,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainter,4662,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainterBlack,4663,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterRed,4664,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterGreen,4665,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBrown,4666,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBlue,4667,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPurple,4668,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCyan,4669,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLightGrey,4670,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterDarkGrey,4671,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPink,4672,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLime,4673,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterYellow,4674,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCloud,4675,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterMagenta,4676,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterOrange,4677,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterWhite,4678,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemDynamite,4679,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemDynamiteSticky,4680,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemRemote,4681,false,IC2,ic2.core.item.tool.ItemRemote
IC2:upgradeModule,4682,false,IC2,ic2.core.item.ItemUpgradeModule
IC2:itemCoin,4683,false,IC2,ic2.core.item.ItemIC2
IC2:itemDoorAlloy,4684,false,IC2,ic2.core.item.block.ItemIC2Door
IC2:itemPartCFPowder,4685,false,IC2,ic2.core.item.ItemFoamPowder
IC2:itemGrinPowder,4686,false,IC2,ic2.core.item.ItemIC2
IC2:itemDebug,4687,false,IC2,ic2.core.item.tool.ItemDebug
IC2:itemBoat,4688,false,IC2,ic2.core.item.ItemIC2Boat
IC2:itemWeedingTrowel,4689,false,IC2,ic2.core.item.tool.ItemWeedingTrowel
IC2:itemWeed,4690,false,IC2,ic2.core.item.ItemIC2
IC2:itemCropSeed,4691,false,IC2,ic2.core.item.ItemCropSeed
IC2:itemCropnalyzer,4692,false,IC2,ic2.core.item.tool.ItemCropnalyzer
IC2:itemFertilizer,4693,false,IC2,ic2.core.item.ItemFertilizer
IC2:itemCellHydrant,4694,false,IC2,ic2.core.item.ItemGradual
IC2:itemToolHoe,4695,false,IC2,ic2.core.item.tool.ItemElectricToolHoe
IC2:itemTerraWart,4696,false,IC2,ic2.core.item.ItemTerraWart
IC2:itemWeedEx,4697,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugEmpty,4698,false,IC2,ic2.core.item.ItemMug
IC2:itemCofeeBeans,4699,false,IC2,ic2.core.item.ItemIC2
IC2:itemCofeePowder,4700,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugCoffee,4701,false,IC2,ic2.core.item.ItemMugCoffee
IC2:itemHops,4702,false,IC2,ic2.core.item.ItemIC2
IC2:itemBarrel,4703,false,IC2,ic2.core.item.block.ItemBarrel
IC2:itemMugBooze,4704,false,IC2,ic2.core.item.ItemBooze
IC2:itemwoodrotor,4705,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemironrotor,4706,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemsteelrotor,4707,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemwcarbonrotor,4708,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemSteamTurbine,4709,false,IC2,ic2.core.item.ItemGradualInt
IC2:itemSteamTurbineBlade,4710,false,IC2,ic2.core.item.ItemIC2
IC2:itemIronBlockCuttingBlade,4711,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemAdvIronBlockCuttingBlade,4712,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemDiamondBlockCuttingBlade,4713,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
AdvancedMachines:advancedmachines.sharpPlate,4714,false,AdvancedMachines,mods.immibis.am2.ItemSharpPlate
AdvancedSolarPanel:advanced_solar_helmet,4715,false,AdvancedSolarPanel,advsolar.common.items.ItemAdvancedSolarHelmet
AdvancedSolarPanel:hybrid_solar_helmet,4716,false,AdvancedSolarPanel,advsolar.common.items.ItemAdvancedSolarHelmet
AdvancedSolarPanel:ultimate_solar_helmet,4717,false,AdvancedSolarPanel,advsolar.common.items.ItemAdvancedSolarHelmet
AdvancedSolarPanel:asp_crafting_items,4718,false,AdvancedSolarPanel,advsolar.common.items.ItemAdvanced
alchemyplusplus:potion.moveSpeed,4719,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.moveSlowdown,4720,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.digSpeed,4721,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.digSlowDown,4722,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.damageBoost,4723,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.heal,4724,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.harm,4725,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.jump,4726,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.confusion,4727,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.regeneration,4728,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.resistance,4729,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.fireResistance,4730,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.waterBreathing,4731,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.invisibility,4732,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.blindness,4733,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.nightVision,4734,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.hunger,4735,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.weakness,4736,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.poison,4737,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.wither,4738,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.healthBoost,4739,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.absorption,4740,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:potion.saturation,4741,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:ic2.potion.radiation,4742,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Water Breathing,4743,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Flight,4744,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Feather Fall,4745,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Haste,4746,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:True Sight,4747,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Regeneration,4748,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Magic Shield,4749,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Charmed,4750,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Frost Slow,4751,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Chrono Anchor,4752,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Mana Regen,4753,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Entangled,4754,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Watery Grave,4755,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Spell Reflect,4756,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Silence,4757,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Swift Swim,4758,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Agility,4759,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Leap,4760,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Mana Boost,4761,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Astral Distortion,4762,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Mana Shield,4763,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Fury,4764,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Scramble Synapses,4765,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Illuminated,4766,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Greater Mana Restoration,4767,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Epic Mana Restoration,4768,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Legendary Mana Restoration,4769,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Gravity Well,4770,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Levitation,4771,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Clarity,4772,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
alchemyplusplus:Shrunken,4773,false,alchemyplusplus,alchemyplusplus.item.PotionBucket
BuildCraft|Core:wrenchItem,4774,false,BuildCraft|Core,buildcraft.core.ItemWrench
BuildCraft|Core:mapLocation,4775,false,BuildCraft|Core,buildcraft.core.ItemMapLocation
BuildCraft|Core:list,4776,false,BuildCraft|Core,buildcraft.core.ItemList
BuildCraft|Core:woodenGearItem,4777,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:stoneGearItem,4778,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:ironGearItem,4779,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:goldGearItem,4780,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:diamondGearItem,4781,false,BuildCraft|Core,buildcraft.core.ItemGear
AncientWarfare:research_book,4782,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemResearchBook
AncientWarfare:research_note,4783,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemResearchNotes
AncientWarfare:backpack,4784,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemBackpack
AncientWarfare:wooden_hammer,4785,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemHammer
AncientWarfare:stone_hammer,4786,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemHammer
AncientWarfare:iron_hammer,4787,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemHammer
AncientWarfare:gold_hammer,4788,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemHammer
AncientWarfare:diamond_hammer,4789,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemHammer
AncientWarfare:wooden_quill,4790,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemQuill
AncientWarfare:stone_quill,4791,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemQuill
AncientWarfare:iron_quill,4792,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemQuill
AncientWarfare:gold_quill,4793,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemQuill
AncientWarfare:diamond_quill,4794,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemQuill
AncientWarfare:component,4795,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemComponent
AncientWarfare:steel_ingot,4796,false,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemSteelIngot
AncientWarfareAutomation:worksite_upgrade,4797,false,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemWorksiteUpgrade
AncientWarfareNpc:npc_spawner,4798,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemNpcSpawner
AncientWarfareNpc:work_order,4799,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemWorkOrder
AncientWarfareNpc:upkeep_order,4800,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemUpkeepOrder
AncientWarfareNpc:combat_order,4801,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCombatOrder
AncientWarfareNpc:routing_order,4802,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemRoutingOrder
AncientWarfareNpc:trade_order,4803,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemTradeOrder
AncientWarfareNpc:wooden_command_baton,4804,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCommandBaton
AncientWarfareNpc:stone_command_baton,4805,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCommandBaton
AncientWarfareNpc:iron_command_baton,4806,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCommandBaton
AncientWarfareNpc:gold_command_baton,4807,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCommandBaton
AncientWarfareNpc:diamond_command_baton,4808,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemCommandBaton
AncientWarfareNpc:bard_instrument,4809,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemBardInstrument
AncientWarfareNpc:wooden_shield,4810,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemShield
AncientWarfareNpc:stone_shield,4811,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemShield
AncientWarfareNpc:iron_shield,4812,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemShield
AncientWarfareNpc:gold_shield,4813,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemShield
AncientWarfareNpc:diamond_shield,4814,false,AncientWarfareNpc,net.shadowmage.ancientwarfare.npc.item.ItemShield
AncientWarfareStructure:structure_scanner,4815,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemStructureScanner
AncientWarfareStructure:structure_builder,4816,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemStructureBuilder
AncientWarfareStructure:spawner_placer,4817,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemSpawnerPlacer
AncientWarfareStructure:gate_spawner,4818,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemGateSpawner
AncientWarfareStructure:construction_tool,4819,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemConstructionTool
AncientWarfareStructure:construction_tool_lakes,4820,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemConstructionToolLakes
AncientWarfareStructure:block_info_clicker,4821,false,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemBlockInfo
antiqueatlas:antiqueAtlas,4822,false,antiqueatlas,hunternif.mc.atlas.item.ItemAtlas
antiqueatlas:emptyAntiqueAtlas,4823,false,antiqueatlas,hunternif.mc.atlas.item.ItemEmptyAtlas
appliedenergistics2:item.ItemMultiMaterial,4824,false,appliedenergistics2,appeng.items.materials.ItemMultiMaterial
appliedenergistics2:item.ItemMultiPart,4825,false,appliedenergistics2,appeng.items.parts.ItemMultiPart
appliedenergistics2:item.ItemCreativeStorageCell,4826,false,appliedenergistics2,appeng.items.storage.ItemCreativeStorageCell
appliedenergistics2:item.ItemViewCell,4827,false,appliedenergistics2,appeng.items.storage.ItemViewCell
appliedenergistics2:item.ItemEncodedPattern,4828,false,appliedenergistics2,appeng.items.misc.ItemEncodedPattern
appliedenergistics2:item.ItemBasicStorageCell.1k,4829,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.4k,4830,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.16k,4831,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.64k,4832,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.2Cubed,4833,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.16Cubed,4834,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.128Cubed,4835,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ToolCertusQuartzCuttingKnife,4836,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolCertusQuartzWrench,4837,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolCertusQuartzAxe,4838,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolCertusQuartzHoe,4839,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolCertusQuartzPickaxe,4840,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolCertusQuartzSpade,4841,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolCertusQuartzSword,4842,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolNetherQuartzCuttingKnife,4843,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolNetherQuartzWrench,4844,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolNetherQuartzAxe,4845,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolNetherQuartzHoe,4846,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolNetherQuartzPickaxe,4847,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolNetherQuartzSpade,4848,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolNetherQuartzSword,4849,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolMassCannon,4850,false,appliedenergistics2,appeng.items.tools.powered.ToolMassCannon
appliedenergistics2:item.ToolMemoryCard,4851,false,appliedenergistics2,appeng.items.tools.ToolMemoryCard
appliedenergistics2:item.ToolChargedStaff,4852,false,appliedenergistics2,appeng.items.tools.powered.ToolChargedStaff
appliedenergistics2:item.ToolEntropyManipulator,4853,false,appliedenergistics2,appeng.items.tools.powered.ToolEntropyManipulator
appliedenergistics2:item.ToolColorApplicator,4854,false,appliedenergistics2,appeng.items.tools.powered.ToolColorApplicator
appliedenergistics2:item.ToolWirelessTerminal,4855,false,appliedenergistics2,appeng.items.tools.powered.ToolWirelessTerminal
appliedenergistics2:item.ToolNetworkTool,4856,false,appliedenergistics2,appeng.items.tools.ToolNetworkTool
appliedenergistics2:item.ToolPortableCell,4857,false,appliedenergistics2,appeng.items.tools.powered.ToolPortableCell
appliedenergistics2:item.ToolBiometricCard,4858,false,appliedenergistics2,appeng.items.tools.ToolBiometricCard
appliedenergistics2:item.ItemFacade,4859,false,appliedenergistics2,appeng.items.parts.ItemFacade
appliedenergistics2:item.ItemCrystalSeed,4860,false,appliedenergistics2,appeng.items.misc.ItemCrystalSeed
appliedenergistics2:item.ItemPaintBall,4861,false,appliedenergistics2,appeng.items.misc.ItemPaintBall
Artifacts:artifact,4862,false,Artifacts,com.draco18s.artifacts.item.ItemArtifact
Artifacts:artifact_leather_helmet,4863,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_chainmail_helmet,4864,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_iron_helmet,4865,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_golden_helmet,4866,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_diamond_helmet,4867,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_leather_chestplate,4868,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_chainmail_chestplate,4869,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_iron_chestplate,4870,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_golden_chestplate,4871,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_diamond_chestplate,4872,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_leather_leggings,4873,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_chainmail_leggings,4874,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_iron_leggings,4875,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_golden_leggings,4876,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_diamond_leggings,4877,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_leather_boots,4878,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_chainmail_boots,4879,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
Artifacts:artifact_iron_boots,4880,false,Artifacts,com.draco18s.artifacts.item.ItemArtifactArmor
