Ore Name,ItemStack,Item ID,Wildcard,Mod
glowstone,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstone,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstone,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstone,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstone,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneBlack,1xtile.extrautils:color_lightgem@0,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneBlue,1xtile.extrautils:color_lightgem@4,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneBrown,1xtile.extrautils:color_lightgem@3,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneCyan,1xtile.extrautils:color_lightgem@6,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneGray,1xtile.extrautils:color_lightgem@8,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneGreen,1xtile.extrautils:color_lightgem@2,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneLightBlue,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneLightGray,1xtile.extrautils:color_lightgem@7,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneLime,1xtile.extrautils:color_lightgem@10,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneMagenta,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneOrange,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstonePink,1xtile.extrautils:color_lightgem@9,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstonePurple,1xtile.extrautils:color_lightgem@5,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneRed,1xtile.extrautils:color_lightgem@1,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneWhite,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,false,ExtraUtilities
glowstoneYellow,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,false,ExtraUtilities
grass,1xtile.grass@0,minecraft:grass,false,minecraft
gravel,1xtile.gravel@0,minecraft:gravel,false,minecraft
greggy_greg_do_please_kindly_stuff_a_sock_in_it,64xitem.bootsCloth@0,minecraft:leather_boots,false,minecraft
hambone,1xtile.tconstruct.meatblock@0,TConstruct:MeatBlock,false,TConstruct
hardenedClay,1xtile.clayHardened@32767,minecraft:hardened_clay,true,minecraft
holystone,1xtile.holystone@0,chisel:holystone,false,chisel
honeyDrop,1xitem.grc.honeyJar@0,Growthcraft|Bees:grc.honeyJar,false,Growthcraft|Bees
icestone,1xtile.extrautils:decorativeBlock1@3,ExtraUtilities:decorativeBlock1,false,ExtraUtilities
ingotAdamantine,1xitem.metal.item.Adamantine.ingot@0,Metallurgy:adamantine.ingot,false,Metallurgy
ingotAlduorite,1xitem.metal.item.Alduorite.ingot@0,Metallurgy:alduorite.ingot,false,Metallurgy
ingotAluminium,1xitem.tconstruct.Materials@11,TConstruct:materials,false,TConstruct
ingotAluminiumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,false,TConstruct
ingotAluminum,1xitem.basicItem@5,GalacticraftCore:item.basicItem,false,GalacticraftCore
ingotAluminum,1xitem.tconstruct.Materials@11,TConstruct:materials,false,TConstruct
ingotAluminumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,false,TConstruct
ingotAlumite,1xitem.tconstruct.Materials@15,TConstruct:materials,false,TConstruct
ingotAmordrine,1xitem.metal.item.Amordrine.ingot@0,Metallurgy:amordrine.ingot,false,Metallurgy
ingotAngmallen,1xitem.metal.item.Angmallen.ingot@0,Metallurgy:angmallen.ingot,false,Metallurgy
ingotArdite,1xitem.tconstruct.Materials@4,TConstruct:materials,false,TConstruct
ingotAstralSilver,1xitem.metal.item.AstralSilver.ingot@0,Metallurgy:astral.silver.ingot,false,Metallurgy
ingotAtlarus,1xitem.metal.item.Atlarus.ingot@0,Metallurgy:atlarus.ingot,false,Metallurgy
ingotBlackSteel,1xitem.metal.item.BlackSteel.ingot@0,Metallurgy:black.steel.ingot,false,Metallurgy
ingotBlutonium,1xitem.ingot@3,BigReactors:BRIngot,false,BigReactors
ingotBrass,1xitem.metal.item.Brass.ingot@0,Metallurgy:brass.ingot,false,Metallurgy
ingotBrass,1xitem.steamcraft:ingot@2,Steamcraft:steamcraftIngot,false,Steamcraft
ingotBrick,1xitem.brick@0,minecraft:brick,false,minecraft
ingotBrickNether,1xitem.netherbrick@0,minecraft:netherbrick,false,minecraft
ingotBronze,1xitem.thermalfoundation.material@73,ThermalFoundation:material,false,ThermalFoundation
ingotBronze,1xitem.for.ingotBronze@0,Forestry:ingotBronze,false,Forestry
ingotBronze,1xitem.metal.item.Bronze.ingot@0,Metallurgy:bronze.ingot,false,Metallurgy
ingotBronze,1xitem.tconstruct.Materials@13,TConstruct:materials,false,TConstruct
ingotBronze,1xitem.null@2,Mekanism:Ingot,false,Mekanism
ingotCarmot,1xitem.metal.item.Carmot.ingot@0,Metallurgy:carmot.ingot,false,Metallurgy
ingotCelenegil,1xitem.metal.item.Celenegil.ingot@0,Metallurgy:celenegil.ingot,false,Metallurgy
ingotCeruclase,1xitem.metal.item.Ceruclase.ingot@0,Metallurgy:ceruclase.ingot,false,Metallurgy
ingotCobalt,1xitem.tconstruct.Materials@3,TConstruct:materials,false,TConstruct
ingotConductiveIron,1xitem.itemAlloy@4,EnderIO:itemAlloy,false,EnderIO
ingotCopper,1xitem.thermalfoundation.material@64,ThermalFoundation:material,false,ThermalFoundation
ingotCopper,1xitem.for.ingotCopper@0,Forestry:ingotCopper,false,Forestry
ingotCopper,1xitem.metal.item.Copper.ingot@0,Metallurgy:copper.ingot,false,Metallurgy
ingotCopper,1xitem.steamcraft:ingot@0,Steamcraft:steamcraftIngot,false,Steamcraft
ingotCopper,1xitem.tconstruct.Materials@9,TConstruct:materials,false,TConstruct
ingotCopper,1xitem.null@5,Mekanism:Ingot,false,Mekanism
ingotCyanite,1xitem.ingot@1,BigReactors:BRIngot,false,BigReactors
ingotDamascusSteel,1xitem.metal.item.DamascusSteel.ingot@0,Metallurgy:damascus.steel.ingot,false,Metallurgy
ingotDarkSteel,1xitem.itemAlloy@6,EnderIO:itemAlloy,false,EnderIO
ingotDeepIron,1xitem.metal.item.DeepIron.ingot@0,Metallurgy:deep.iron.ingot,false,Metallurgy
ingotDesh,1xitem.null@2,GalacticraftMars:item.null,false,GalacticraftMars
ingotDesichalkos,1xitem.metal.item.Desichalkos.ingot@0,Metallurgy:desichalkos.ingot,false,Metallurgy
ingotElectricalSteel,1xitem.itemAlloy@0,EnderIO:itemAlloy,false,EnderIO
ingotElectrum,1xitem.thermalfoundation.material@71,ThermalFoundation:material,false,ThermalFoundation
ingotElectrum,1xitem.metal.item.Electrum.ingot@0,Metallurgy:electrum.ingot,false,Metallurgy
ingotElectrumFlux,1xitem.redstonearsenal.material@32,RedstoneArsenal:material,false,RedstoneArsenal
ingotElvenElementium,1xitem.manaResource@7,Botania:manaResource,false,Botania
ingotEnderium,1xitem.thermalfoundation.material@76,ThermalFoundation:material,false,ThermalFoundation
ingotEnderiumBase,1xitem.itemPowderIngot@6,EnderIO:itemPowderIngot,false,EnderIO
ingotEnergeticAlloy,1xitem.itemAlloy@1,EnderIO:itemAlloy,false,EnderIO
ingotEximite,1xitem.metal.item.Eximite.ingot@0,Metallurgy:eximite.ingot,false,Metallurgy
ingotFairy,1xitem.metal.item.ingotFunStuff@0,ExtraTiC:funStuffIngot,false,ExtraTiC
ingotGelidEnderium,1xitem.RArm@0,RArm:ItemMaterials,false,RArm
ingotGold,1xitem.ingotGold@0,minecraft:gold_ingot,false,minecraft
ingotGraphite,1xitem.ingot@2,BigReactors:BRIngot,false,BigReactors
ingotHaderoth,1xitem.metal.item.Haderoth.ingot@0,Metallurgy:haderoth.ingot,false,Metallurgy
ingotHepatizon,1xitem.metal.item.Hepatizon.ingot@0,Metallurgy:hepatizon.ingot,false,Metallurgy
ingotIgnatius,1xitem.metal.item.Ignatius.ingot@0,Metallurgy:ignatius.ingot,false,Metallurgy
ingotInfuscolium,1xitem.metal.item.Infuscolium.ingot@0,Metallurgy:infuscolium.ingot,false,Metallurgy
ingotInolashite,1xitem.metal.item.Inolashite.ingot@0,Metallurgy:inolashite.ingot,false,Metallurgy
ingotInvar,1xitem.thermalfoundation.material@72,ThermalFoundation:material,false,ThermalFoundation
ingotIridium,1xitem.iridiummod.ingotIridium@0,iridiummod:iridiumIngot,false,iridiummod
ingotIron,1xitem.ingotIron@0,minecraft:iron_ingot,false,minecraft
ingotIronCompressed,1xitem.ingotIronCompressed@0,PneumaticCraft:ingotIronCompressed,false,PneumaticCraft
ingotKalendrite,1xitem.metal.item.Kalendrite.ingot@0,Metallurgy:kalendrite.ingot,false,Metallurgy
ingotLead,1xitem.thermalfoundation.material@67,ThermalFoundation:material,false,ThermalFoundation
ingotLemurite,1xitem.metal.item.Lemurite.ingot@0,Metallurgy:lemurite.ingot,false,Metallurgy
ingotLudicrite,1xitem.ingot@8,BigReactors:BRIngot,false,BigReactors
ingotLumium,1xitem.thermalfoundation.material@75,ThermalFoundation:material,false,ThermalFoundation
ingotManasteel,1xitem.manaResource@0,Botania:manaResource,false,Botania
ingotManganese,1xitem.metal.item.Manganese.ingot@0,Metallurgy:manganese.ingot,false,Metallurgy
ingotManyullyn,1xitem.tconstruct.Materials@5,TConstruct:materials,false,TConstruct
ingotMeat,1xitem.mfr.meat.ingot.cooked@0,MineFactoryReloaded:meat.ingot.cooked,false,MineFactoryReloaded
ingotMeatRaw,1xitem.mfr.meat.ingot.raw@0,MineFactoryReloaded:meat.ingot.raw,false,MineFactoryReloaded
ingotMeteoricIron,1xitem.meteoricIronIngot@0,GalacticraftCore:item.meteoricIronIngot,false,GalacticraftCore
ingotMeutoite,1xitem.metal.item.Meutoite.ingot@0,Metallurgy:meutoite.ingot,false,Metallurgy
ingotMidasium,1xitem.metal.item.Midasium.ingot@0,Metallurgy:midasium.ingot,false,Metallurgy
ingotMithril,1xitem.thermalfoundation.material@70,ThermalFoundation:material,false,ThermalFoundation
ingotMithril,1xitem.metal.item.Mithril.ingot@0,Metallurgy:mithril.ingot,false,Metallurgy
ingotNickel,1xitem.thermalfoundation.material@68,ThermalFoundation:material,false,ThermalFoundation
ingotObsidian,1xitem.tconstruct.Materials@18,TConstruct:materials,false,TConstruct
ingotOrichalcum,1xitem.metal.item.Orichalcum.ingot@0,Metallurgy:orichalcum.ingot,false,Metallurgy
ingotOsmium,1xitem.null@1,Mekanism:Ingot,false,Mekanism
ingotOureclase,1xitem.metal.item.Oureclase.ingot@0,Metallurgy:oureclase.ingot,false,Metallurgy
ingotPhasedGold,1xitem.itemAlloy@2,EnderIO:itemAlloy,false,EnderIO
ingotPhasedIron,1xitem.itemAlloy@5,EnderIO:itemAlloy,false,EnderIO
ingotPigIron,1xitem.tconstruct.Materials@34,TConstruct:materials,false,TConstruct
ingotPlatinum,1xitem.thermalfoundation.material@69,ThermalFoundation:material,false,ThermalFoundation
ingotPlatinum,1xitem.metal.item.Platinum.ingot@0,Metallurgy:platinum.ingot,false,Metallurgy
ingotPlutonium,1xitem.ingot@3,BigReactors:BRIngot,false,BigReactors
ingotPokefennium,1xitem.metal.item.ingotFunStuff@1,ExtraTiC:funStuffIngot,false,ExtraTiC
ingotPrometheum,1xitem.metal.item.Prometheum.ingot@0,Metallurgy:prometheum.ingot,false,Metallurgy
ingotQuicksilver,1xitem.metal.item.Quicksilver.ingot@0,Metallurgy:quicksilver.ingot,false,Metallurgy
ingotRedAlloy,1xitem.projectred.core.part@10,ProjRed|Core:projectred.core.part,false,ProjRed|Core
ingotRedstoneAlloy,1xitem.itemAlloy@3,EnderIO:itemAlloy,false,EnderIO
ingotRefinedGlowstone,1xitem.null@3,Mekanism:Ingot,false,Mekanism
ingotRefinedObsidian,1xitem.null@0,Mekanism:Ingot,false,Mekanism
ingotRubracium,1xitem.metal.item.Rubracium.ingot@0,Metallurgy:rubracium.ingot,false,Metallurgy
ingotSanguinite,1xitem.metal.item.Sanguinite.ingot@0,Metallurgy:sanguinite.ingot,false,Metallurgy
ingotShadowIron,1xitem.metal.item.ShadowIron.ingot@0,Metallurgy:shadow.iron.ingot,false,Metallurgy
ingotShadowSteel,1xitem.metal.item.ShadowSteel.ingot@0,Metallurgy:shadow.steel.ingot,false,Metallurgy
ingotSignalum,1xitem.thermalfoundation.material@74,ThermalFoundation:material,false,ThermalFoundation
ingotSilver,1xitem.thermalfoundation.material@66,ThermalFoundation:material,false,ThermalFoundation
ingotSilver,1xitem.metal.item.Silver.ingot@0,Metallurgy:silver.ingot,false,Metallurgy
ingotSoularium,1xitem.itemAlloy@7,EnderIO:itemAlloy,false,EnderIO
ingotSteel,1xitem.artifice.steel@0,Artifice:item.artifice.steel,false,Artifice
ingotSteel,1xitem.metal.item.Steel.ingot@0,Metallurgy:steel.ingot,false,Metallurgy
ingotSteel,1xitem.tconstruct.Materials@16,TConstruct:materials,false,TConstruct
ingotSteel,1xitem.null@4,Mekanism:Ingot,false,Mekanism
ingotTartarite,1xitem.metal.item.Tartarite.ingot@0,Metallurgy:tartarite.ingot,false,Metallurgy
ingotTerrasteel,1xitem.manaResource@4,Botania:manaResource,false,Botania
ingotThaumium,1xitem.ItemResource@2,Thaumcraft:ItemResource,false,Thaumcraft
ingotTin,1xitem.thermalfoundation.material@65,ThermalFoundation:material,false,ThermalFoundation
ingotTin,1xitem.for.ingotTin@0,Forestry:ingotTin,false,Forestry
ingotTin,1xitem.metal.item.Tin.ingot@0,Metallurgy:tin.ingot,false,Metallurgy
ingotTin,1xitem.tconstruct.Materials@10,TConstruct:materials,false,TConstruct
ingotTin,1xitem.null@6,Mekanism:Ingot,false,Mekanism
ingotTitanium,1xitem.itemBasicAsteroids@5,GalacticraftMars:item.itemBasicAsteroids,false,GalacticraftMars
ingotUnstable,1xitem.extrautils:unstableingot@0,ExtraUtilities:unstableingot,false,ExtraUtilities
ingotUranium,1xitem.ingot@0,BigReactors:BRIngot,false,BigReactors
ingotVoid,1xitem.ItemResource@16,Thaumcraft:ItemResource,false,Thaumcraft
ingotVulcanite,1xitem.metal.item.Vulcanite.ingot@0,Metallurgy:vulcanite.ingot,false,Metallurgy
ingotVyroxeres,1xitem.metal.item.Vyroxeres.ingot@0,Metallurgy:vyroxeres.ingot,false,Metallurgy
ingotYellorium,1xitem.ingot@0,BigReactors:BRIngot,false,BigReactors
ingotZinc,1xitem.metal.item.Zinc.ingot@0,Metallurgy:zinc.ingot,false,Metallurgy
ingotZinc,1xitem.steamcraft:ingot@1,Steamcraft:steamcraftIngot,false,Steamcraft
ironRod,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,false,TConstruct
ironwood,1xitem.ironwoodIngot@0,TwilightForest:item.ironwoodIngot,false,TwilightForest
itemBeeswax,1xitem.for.beeswax@0,Forestry:beeswax,false,Forestry
itemBioFuel,1xitem.BioFuel@0,Mekanism:BioFuel,false,Mekanism
itemBlazePowder,1xitem.blazePowder@0,minecraft:blaze_powder,false,minecraft
itemBlazeRod,1xitem.blazeRod@0,minecraft:blaze_rod,false,minecraft
itemCharcoal,1xitem.coal@1,minecraft:coal,false,minecraft
itemCharcoalSugar,1xitem.mfr.sugarcharcoal@0,MineFactoryReloaded:sugarcharcoal,false,MineFactoryReloaded
itemClay,1xitem.clay@0,minecraft:clay_ball,false,minecraft
itemCoal,1xitem.coal@0,minecraft:coal,false,minecraft
itemCompressedCarbon,1xitem.CompressedCarbon@0,Mekanism:CompressedCarbon,false,Mekanism
itemEnrichedAlloy,1xitem.EnrichedAlloy@0,Mekanism:EnrichedAlloy,false,Mekanism
itemFlint,1xitem.flint@0,minecraft:flint,false,minecraft
itemGhastTear,1xitem.ghastTear@0,minecraft:ghast_tear,false,minecraft
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@180,appliedenergistics2:item.ItemMultiPart,false,appliedenergistics2
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@160,appliedenergistics2:item.ItemMultiPart,false,appliedenergistics2
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@200,appliedenergistics2:item.ItemMultiPart,false,appliedenergistics2
itemLeather,1xitem.leather@0,minecraft:leather,false,minecraft
itemNetherStar,1xitem.netherStar@0,minecraft:nether_star,false,minecraft
itemPollen,1xitem.for.pollen@0,Forestry:pollen,false,Forestry
itemRawRubber,1xitem.mfr.rubber.raw@0,MineFactoryReloaded:rubber.raw,false,MineFactoryReloaded
itemRawRubber,1xitem.tconstruct.Materials@36,TConstruct:materials,false,TConstruct
itemRubber,1xitem.mfr.rubber.bar@0,MineFactoryReloaded:rubber.bar,false,MineFactoryReloaded
itemSalt,1xitem.Salt@0,Mekanism:Salt,false,Mekanism
itemSilicon,1xitem.itemMaterial@0,EnderIO:itemMaterial,false,EnderIO
itemSkull,1xitem.skull@32767,minecraft:skull,true,minecraft
itemSkull,1xtile.blockEndermanSkull@0,EnderIO:blockEndermanSkull,false,EnderIO
itemWheat,1xitem.wheat@0,minecraft:wheat,false,minecraft
knightmetal,1xitem.knightMetal@0,TwilightForest:item.knightMetal,false,TwilightForest
lavastone,1xtile.lavastone@0,chisel:lavastone,false,chisel
leather,1xitem.leather@0,minecraft:leather,false,minecraft
leavesRubber,1xtile.mfr.rubberwood.leaves@0,MineFactoryReloaded:rubberwood.leaves,false,MineFactoryReloaded
leavesTree,1xtile.natura.leaves@32767,Natura:floraleaves,true,Natura
leavesTree,1xtile.natura.leavesnocolor@32767,Natura:floraleavesnocolor,true,Natura
leavesTree,1xtile.RareLeaves@32767,Natura:Rare Leaves,true,Natura
leavesTree,1xtile.Darkleaves@32767,Natura:Dark Leaves,true,Natura
leavesTree,1xtile.grc.bambooLeaves@0,Growthcraft|Bamboo:grc.bambooLeaves,false,Growthcraft|Bamboo
lexicaBotania,1xitem.lexicon@0,Botania:lexicon,false,Botania
limestone,1xtile.limestone@0,chisel:limestone,false,chisel
listAllfruit,1xitem.grc.grapes@0,Growthcraft|Grapes:grc.grapes,false,Growthcraft|Grapes
listAllmeatcooked,1xitem.mfr.meat.ingot.cooked@0,MineFactoryReloaded:meat.ingot.cooked,false,MineFactoryReloaded
listAllmeatraw,1xitem.mfr.meat.ingot.raw@0,MineFactoryReloaded:meat.ingot.raw,false,MineFactoryReloaded
listAllmilk,1xitem.mfr.milkbottle@0,MineFactoryReloaded:milkbottle,false,MineFactoryReloaded
listAllmilk,1xitem.mfr.bucket.milk@0,minecraft:milk_bucket,false,minecraft
listAllseed,1xitem.grc.appleSeeds@0,Growthcraft|Apples:grc.appleSeeds,false,Growthcraft|Apples
listAllseed,1xitem.grc.grapeSeeds@0,Growthcraft|Grapes:grc.grapeSeeds,false,Growthcraft|Grapes
listAllseed,1xitem.grc.hopSeeds@0,Growthcraft|Hops:grc.hopSeeds,false,Growthcraft|Hops
listAllseed,1xitem.grc.rice@0,Growthcraft|Rice:grc.rice,false,Growthcraft|Rice
listAllveggie,1xtile.grc.bambooShoot@0,Growthcraft|Bamboo:grc.bambooShoot,false,Growthcraft|Bamboo
listAllveggie,1xitem.grc.bambooShootFood@0,Growthcraft|Bamboo:grc.bambooShootFood,false,Growthcraft|Bamboo
livingrock,1xtile.livingrock@0,Botania:livingrock,false,Botania
livingwood,1xtile.livingwood@0,Botania:livingwood,false,Botania
livingwoodTwig,1xitem.manaResource@3,Botania:manaResource,false,Botania
logWood,1xtile.log@32767,minecraft:log,true,minecraft
logWood,1xtile.log@32767,minecraft:log2,true,minecraft
logWood,1xtile.blockMagicalLog@0,Thaumcraft:blockMagicalLog,false,Thaumcraft
logWood,1xtile.blockMagicalLog@1,Thaumcraft:blockMagicalLog,false,Thaumcraft
logWood,1xtile.natura.treeblock@0,Natura:tree,false,Natura
logWood,1xtile.natura.treeblock@1,Natura:tree,false,Natura
logWood,1xtile.natura.treeblock@2,Natura:tree,false,Natura
logWood,1xtile.natura.treeblock@3,Natura:tree,false,Natura
logWood,1xtile.natura.redwood@1,Natura:redwood,false,Natura
logWood,1xtile.RareTree@0,Natura:Rare Tree,false,Natura
logWood,1xtile.RareTree@1,Natura:Rare Tree,false,Natura
logWood,1xtile.RareTree@2,Natura:Rare Tree,false,Natura
logWood,1xtile.RareTree@3,Natura:Rare Tree,false,Natura
logWood,1xtile.willow@0,Natura:willow,false,Natura
logWood,1xtile.Darktree@0,Natura:Dark Tree,false,Natura
logWood,1xtile.Darktree@1,Natura:Dark Tree,false,Natura
logWood,1xtile.logs1@0,BiomesOPlenty:logs1,false,BiomesOPlenty
logWood,1xtile.logs2@0,BiomesOPlenty:logs2,false,BiomesOPlenty
logWood,1xtile.logs3@0,BiomesOPlenty:logs3,false,BiomesOPlenty
logWood,1xtile.logs4@0,BiomesOPlenty:logs4,false,BiomesOPlenty
logWood,1xtile.logs1@1,BiomesOPlenty:logs1,false,BiomesOPlenty
logWood,1xtile.logs2@1,BiomesOPlenty:logs2,false,BiomesOPlenty
logWood,1xtile.logs3@1,BiomesOPlenty:logs3,false,BiomesOPlenty
logWood,1xtile.logs4@1,BiomesOPlenty:logs4,false,BiomesOPlenty
logWood,1xtile.logs1@2,BiomesOPlenty:logs1,false,BiomesOPlenty
logWood,1xtile.logs2@2,BiomesOPlenty:logs2,false,BiomesOPlenty
logWood,1xtile.logs3@2,BiomesOPlenty:logs3,false,BiomesOPlenty
logWood,1xtile.logs4@2,BiomesOPlenty:logs4,false,BiomesOPlenty
logWood,1xtile.logs1@3,BiomesOPlenty:logs1,false,BiomesOPlenty
logWood,1xtile.logs2@3,BiomesOPlenty:logs2,false,BiomesOPlenty
logWood,1xtile.logs3@3,BiomesOPlenty:logs3,false,BiomesOPlenty
logWood,1xtile.for.log1@32767,Forestry:log1,true,Forestry
logWood,1xtile.for.log2@32767,Forestry:log2,true,Forestry
logWood,1xtile.for.log3@32767,Forestry:log3,true,Forestry
logWood,1xtile.for.log4@32767,Forestry:log4,true,Forestry
logWood,1xtile.for.log5@32767,Forestry:log5,true,Forestry
logWood,1xtile.for.log6@32767,Forestry:log6,true,Forestry
logWood,1xtile.for.log7@32767,Forestry:log7,true,Forestry
logWood,1xtile.for.fireproofLog1@32767,Forestry:fireproofLog1,true,Forestry
logWood,1xtile.for.fireproofLog2@32767,Forestry:fireproofLog2,true,Forestry
logWood,1xtile.for.fireproofLog3@32767,Forestry:fireproofLog3,true,Forestry
logWood,1xtile.for.fireproofLog4@32767,Forestry:fireproofLog4,true,Forestry
logWood,1xtile.for.fireproofLog5@32767,Forestry:fireproofLog5,true,Forestry
logWood,1xtile.for.fireproofLog6@32767,Forestry:fireproofLog6,true,Forestry
logWood,1xtile.for.fireproofLog7@32767,Forestry:fireproofLog7,true,Forestry
logWood,1xtile.witchery:witchlog@32767,witchery:witchlog,true,witchery
logWood,1xtile.TFLog@32767,TwilightForest:tile.TFLog,true,TwilightForest
logWood,1xtile.TFMagicLog@32767,TwilightForest:tile.TFMagicLog,true,TwilightForest
magicinfusedwood,1xtile.extrautils:decorativeBlock1@7,ExtraUtilities:decorativeBlock1,false,ExtraUtilities
manaDiamond,1xitem.manaResource@2,Botania:manaResource,false,Botania
manaPearl,1xitem.manaResource@1,Botania:manaResource,false,Botania
manaPetalBlack,1xitem.manaPetal@15,Botania:manaPetal,false,Botania
manaPetalBlue,1xitem.manaPetal@11,Botania:manaPetal,false,Botania
manaPetalBrown,1xitem.manaPetal@12,Botania:manaPetal,false,Botania
manaPetalCyan,1xitem.manaPetal@9,Botania:manaPetal,false,Botania
manaPetalGray,1xitem.manaPetal@7,Botania:manaPetal,false,Botania
manaPetalGreen,1xitem.manaPetal@13,Botania:manaPetal,false,Botania
manaPetalLightBlue,1xitem.manaPetal@3,Botania:manaPetal,false,Botania
manaPetalLightGray,1xitem.manaPetal@8,Botania:manaPetal,false,Botania
manaPetalLime,1xitem.manaPetal@5,Botania:manaPetal,false,Botania
manaPetalMagenta,1xitem.manaPetal@2,Botania:manaPetal,false,Botania
manaPetalOrange,1xitem.manaPetal@1,Botania:manaPetal,false,Botania
manaPetalPink,1xitem.manaPetal@6,Botania:manaPetal,false,Botania
manaPetalPurple,1xitem.manaPetal@10,Botania:manaPetal,false,Botania
manaPetalRed,1xitem.manaPetal@14,Botania:manaPetal,false,Botania
manaPetalWhite,1xitem.manaPetal@0,Botania:manaPetal,false,Botania
manaPetalYellow,1xitem.manaPetal@4,Botania:manaPetal,false,Botania
manyullynRod,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,false,TConstruct
marble,1xtile.marble@0,chisel:marble,false,chisel
materialHoneycomb,1xitem.grc.honeyComb@1,Growthcraft|Bees:grc.honeyComb,false,Growthcraft|Bees
materialHops,1xitem.grc.hops@0,Growthcraft|Hops:grc.hops,false,Growthcraft|Hops
materialWaxcomb,1xitem.grc.honeyComb@0,Growthcraft|Bees:grc.honeyComb,false,Growthcraft|Bees
mb.magnet.level0,1xitem.magicbees:mysteriousMagnet@0,MagicBees:magnet,false,MagicBees
mb.magnet.level0,1xitem.magicbees:mysteriousMagnet@1,MagicBees:magnet,false,MagicBees
mb.magnet.level1,1xitem.magicbees:mysteriousMagnet@2,MagicBees:magnet,false,MagicBees
mb.magnet.level1,1xitem.magicbees:mysteriousMagnet@3,MagicBees:magnet,false,MagicBees
mb.magnet.level2,1xitem.magicbees:mysteriousMagnet@4,MagicBees:magnet,false,MagicBees
mb.magnet.level2,1xitem.magicbees:mysteriousMagnet@5,MagicBees:magnet,false,MagicBees
mb.magnet.level3,1xitem.magicbees:mysteriousMagnet@6,MagicBees:magnet,false,MagicBees
mb.magnet.level3,1xitem.magicbees:mysteriousMagnet@7,MagicBees:magnet,false,MagicBees
mb.magnet.level4,1xitem.magicbees:mysteriousMagnet@8,MagicBees:magnet,false,MagicBees
mb.magnet.level4,1xitem.magicbees:mysteriousMagnet@9,MagicBees:magnet,false,MagicBees
mb.magnet.level5,1xitem.magicbees:mysteriousMagnet@10,MagicBees:magnet,false,MagicBees
mb.magnet.level5,1xitem.magicbees:mysteriousMagnet@11,MagicBees:magnet,false,MagicBees
mb.magnet.level6,1xitem.magicbees:mysteriousMagnet@12,MagicBees:magnet,false,MagicBees
mb.magnet.level6,1xitem.magicbees:mysteriousMagnet@13,MagicBees:magnet,false,MagicBees
mb.magnet.level7,1xitem.magicbees:mysteriousMagnet@14,MagicBees:magnet,false,MagicBees
mb.magnet.level7,1xitem.magicbees:mysteriousMagnet@15,MagicBees:magnet,false,MagicBees
mb.magnet.level8,1xitem.magicbees:mysteriousMagnet@16,MagicBees:magnet,false,MagicBees
mb.magnet.level8,1xitem.magicbees:mysteriousMagnet@17,MagicBees:magnet,false,MagicBees
molecule_aalc,1xitem.itemMolecule@92,minechem:minechemMolecule,false,minechem
molecule_acetate,1xitem.itemMolecule@18,minechem:minechemMolecule,false,minechem
molecule_alinine,1xitem.itemMolecule@43,minechem:minechemMolecule,false,minechem
molecule_almadine,1xitem.itemMolecule@159,minechem:minechemMolecule,false,minechem
molecule_aluminiumHypophosphite,1xitem.itemMolecule@155,minechem:minechemMolecule,false,minechem
molecule_aluminiumOxide,1xitem.itemMolecule@68,minechem:minechemMolecule,false,minechem
molecule_aluminiumPhosphate,1xitem.itemMolecule@118,minechem:minechemMolecule,false,minechem
molecule_ammonia,1xitem.itemMolecule@84,minechem:minechemMolecule,false,minechem
